trans: [|]x2を[|]xとする	x = x2	trans: x2をxとする	$$;x	3.0
trans: [データフレーム|]dfの[先頭|最初][|を[見る|確認する|調べる]]	df.head()	trans: データフレームdfの先頭	$$	   A    B  C\n0  1  2.2  a\n1  4  5.8  a
trans: [データフレーム|]dfの[先頭|最初|上][|]n行[|を[抽出する|取り出す|[選択する|選ぶ]]]	df.head(n)	trans: データフレームdfの先頭n行	$$	   A    B  C\n0  1  2.2  a
trans: [データフレーム|]dfの[先頭|最初|上][|]n行[|を[見る|確認する|調べる]]	df.head(n)	trans: データフレームdfの先頭n行	$$	   A    B  C\n0  1  2.2  a
trans: [データフレーム|]dfの[末尾|最後][|を[見る|確認する|調べる]]	df.tail()	trans: データフレームdfの末尾	$$	   A    B  C\n0  1  2.2  a\n1  4  5.8  a
trans: [データフレーム|]dfの[末尾|最後|下][|]n行を[抽出する|取り出す|[選択する|選ぶ]]	df.tail(n)	trans: データフレームdfの末尾n行を抽出する	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfからランダムに[|一行を][抽出する|取り出す|[選択する|選ぶ]]	df.sample()	trans: データフレームdfからランダムに抽出する	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfをサンプリングする	df.sample()	trans: データフレームdfをサンプリングする	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfから{ランダムに|[|]n行を}[抽出する|取り出す|[選択する|選ぶ]]	df.sample(n)	trans: データフレームdfからランダムにn行を抽出する	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfから[|]n個[、|]サンプリングする	df.sample(n)	trans: データフレームdfからn個、サンプリングする	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfから{[重複ありで|重複を認めて]|ランダムに|[|]n行を}[抽出する|取り出す|[選択する|選ぶ]]	df.sample(n, replace=True)	trans: データフレームdfから重複ありでランダムにn行を抽出する	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfの[|]n行目から[|]n2行目まで[を[抽出する|取り出す|[選択する|選ぶ]]|]	df[n:n2]	trans: データフレームdfのn行目からn2行目までを抽出する	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfの[|]n行[|目][以降|より後ろ][を[抽出する|取り出す|[選択する|選ぶ]]|]	df[n:]	trans: データフレームdfのn行以降を抽出する	$$	   A    B  C\n1  4  5.8  a
trans: [データフレーム|]dfの[|]n行[|目][まで|より前][を[抽出する|取り出す|[選択する|選ぶ]]|]	df[:n]	trans: データフレームdfのn行まで	$$	   A    B  C\n0  1  2.2  a
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][を[抽出する|取り出す|[選択する|選ぶ]]|]	df[col]	trans: データフレームdfのカラムcolを抽出する	$$	0    1\n1    4\nName: A, dtype: int64
trans: {[データフレーム|]df[の|から][[[カラム|列]|]col|col[[カラム|列]|]]を|配列として}[抽出する|取り出す|[選択する|選ぶ]]	df[col].values	trans: データフレームdfのカラムcolを配列として選択する	$$	[1 4]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]を配列に[変換|]する	df[col].values	trans: データフレームdfのcol列を配列に変換する	$$	[1 4]
trans: {[データフレーム|]df[の|から][[[カラム|列]|]col|col[[カラム|列]|]]を|リストとして}[抽出する|取り出す|[選択する|選ぶ]]	df[col].values.tolist()	trans: データフレームdfのカラムcolをリストとして抽出する	$$	[1, 4]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]をリストに[変換|]する	df[col].values.tolist()	trans: データフレームdfのカラムcolをリストに変換する	$$	[1, 4]
trans: [データフレーム|]df[の|から][[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]][を|のみ]だけ][抽出する|取り出す|[選択する|選ぶ]]	df[[col, col2]]	trans: データフレームdfのカラムcolとカラムcol2をだけ	$$	   A    B\n0  1  2.2\n1  4  5.8
trans: [データフレーム|]df[の|から][[[カラム|列]|]col|col[[カラム|列]|]][、|][[[カラム|列]|]col2|col2[[カラム|列]|]][、|][[[カラム|列]|]col3|col3[[カラム|列]|]][を|のみ]だけ][抽出する|取り出す|[選択する|選ぶ]]	df[[col, col2, col3]]	trans: データフレームdfから列col、カラムcol2、列col3をだけ	$$	[31mname 'col3' is not defined[0m
trans: [データフレーム|]df[の|から][リスト|]alistで[指定された|与えられた][カラム|列][を|のみ]だけ][抽出する|取り出す|[選択する|選ぶ]]	df[alist]	trans: データフレームdfのリストalistで指定されたカラムをだけ	alist=['A','B'];$$	   A    B\n0  1  2.2\n1  4  5.8
trans: [データフレーム|]dfの[|]n[行目|番目の行]を[抽出する|取り出す|[選択する|選ぶ]]	df.loc[n]	trans: データフレームdfのn行目を抽出する	$$	A      4\nB    5.8\nC      a\nName: 1, dtype: object
trans: [データフレーム|]dfの[インデックス|行]が[|]nの行を[抽出する|取り出す|[選択する|選ぶ]]	df.loc[n]	trans: データフレームdfのインデックスがnの行を抽出する	$$	A      4\nB    5.8\nC      a\nName: 1, dtype: object
trans: [データフレーム|]dfの[カラム|列][一覧|概要][|を[見る|確認する|調べる]]	df.info()	trans: dfのカラム一覧	$$	None
trans: [データフレーム|]dfの[カラム|列][の名前|名][の一覧|一覧|[|の]リスト][を[使う|見る|求める]|]	df.columns	trans: データフレームdfのカラムの名前の一覧を使う	$$	Index(['A', 'B', 'C'], dtype='object')
trans: [データフレーム|]dfからカテゴリデータの[カラム|列][の名前|名][の一覧|一覧|[|の]リスト][を[使う|見る|求める]|]	df.select_dtypes('object').columns	trans: データフレームdfからカテゴリデータのカラムの名前の一覧を使う	$$	Index(['C'], dtype='object')
trans: [データフレーム|]dfから[[型|]ty|ty[型|]]の[カラム|列][の名前|名][の一覧|一覧|[|の]リスト][|を[使う|見る|求める]]	df.select_dtypes(ty).columns	trans: データフレームdfから型tyのカラムの名前の一覧	ty='object';$$	Index(['C'], dtype='object')
trans: [データフレーム|]dfの[インデックス|行][の名前|名][の一覧|一覧|[|の]リスト][|を[使う|見る|求める]]	df.index	trans: データフレームdfのインデックスの名前の一覧	$$	RangeIndex(start=0, stop=2, step=1)
trans: [データフレーム|]dfを配列に[変換|]する	df.values	trans: データフレームdfを配列に変換する	$$	[[1 2.2 'a']\n [4 5.8 'a']]
trans: [データフレーム|]dfのデータ型[の一覧|一覧|[|の]リスト][|を[使う|見る|求める]]	df.dtypes	trans: データフレームdfのデータ型の一覧	$$	A      int64\nB    float64\nC     object\ndtype: object
trans: [データフレーム|]dfから[リスト|]alist[で[指定された|与えられた]|の]データ型の[カラム|列][を|のみ|だけ][抽出する|取り出す|[選択する|選ぶ]]	df.select_dtypes(include=alist)	trans: データフレームdfからリストalistで指定されたデータ型のカラムを抽出する	alist=['object'];$$	   C\n0  a\n1  a
trans: [データフレーム|]dfから[リスト|]alist[で[指定された|与えられた]|の]データ型の[カラム|列][を|のみ|だけ]除外する	df.select_dtypes(exclude=alist)	trans: データフレームdfからリストalistで指定されたデータ型のカラムを除外する	alist=['object'];$$	   A    B\n0  1  2.2\n1  4  5.8
trans: [データフレーム|]dfからカテゴリデータ[の[カラム|列]][を|のみ|だけ][抽出する|取り出す|[選択する|選ぶ]]	df.select_dtypes('object')	trans: データフレームdfからカテゴリデータのカラムを抽出する	$$	   C\n0  a\n1  a
trans: [データフレーム|]dfから数値データ[の[カラム|列]][を|のみ|だけ][抽出する|取り出す|[選択する|選ぶ]]	df.select_dtypes('number')	trans: データフレームdfから数値データの列を抽出する	$$	   A    B\n0  1  2.2\n1  4  5.8
trans: [データフレーム|]dfから[[型|]ty|ty[型|]][|型][の[カラム|列]][を|のみ|だけ][抽出する|取り出す|[選択する|選ぶ]]	df.select_dtypes(ty)	trans: データフレームdfから型tyのカラムを抽出する	$$	[31mname 'ty' is not defined[0m
trans: [データフレーム|]dfの[各次元の[大きさ|サイズ]|シェイプ][を[見る|確認する|調べる]]	df.shape	trans: データフレームdfの各次元の大きさを見る	$$	(2, 3)
trans: [データフレーム|]dfを転置する	df.T	trans: データフレームdfを転置する	$$	     0    1\nA    1    4\nB  2.2  5.8\nC    a    a
trans: [データフレーム|]dfの[行と列|行列]を[入れ替える|ひっくり返す]	df.T	trans: データフレームdfの行と列を入れ替える	$$	     0    1\nA    1    4\nB  2.2  5.8\nC    a    a
trans: [データフレーム|]dfの[相関行列|各列間の相関係数][|を[求める|計算する|算出する]]	df.corr()	trans: データフレームdfの相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]]の[相関行列|各列間の相関係数][|を[求める|計算する|算出する]]	df[[col, col2]].corr()	trans: データフレームdfのcolとカラムcol2の相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: [データフレーム|]dfの[リスト|]alist[|で[指定された|与えられた]][カラム|列]の[相関行列|各列間の相関係数][|を[求める|計算する|算出する]]	df[alist].corr()	trans: データフレームdfのリストalistカラムの相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {ピアソン[[|積率]相関係数][で|として|を[用いて|使って]]|[データフレーム|]dfの相関行列}[|を[求める|計算する|算出する]]	df.corr(method='pearson')	trans: ピアソン相関係数でデータフレームdfの相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {ピアソン[[|積率]相関係数][で|として|を[用いて|使って]]|[データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]]の相関行列}[|を[求める|計算する|算出する]]	df[[col, col2]].corr(method='pearson')	trans: ピアソン相関係数でデータフレームdfのカラムcolとカラムcol2の相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {ピアソン[[|積率]相関係数][で|として|を[用いて|使って]]|[データフレーム|]dfの[リスト|]alist[|で[指定された|与えられた]][カラム|列]の相関行列}[|を[求める|計算する|算出する]]	df[alist].corr(method='pearson')	trans: ピアソン相関係数でデータフレームdfのリストalistカラムの相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {ケンドール[[|順位]相関係数|][で|として|を[用いて|使って]]|[データフレーム|]dfの相関行列}[|を[求める|計算する|算出する]]	df.corr(method='kendall')	trans: ケンドール相関係数でデータフレームdfの相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {ケンドール[[|順位]相関係数|][で|として|を[用いて|使って]]|[データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]]の相関行列}[|を[求める|計算する|算出する]]	df[[col, col2]].corr(method='kendall')	trans: ケンドール相関係数でデータフレームdfのカラムcolとカラムcol2の相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {ケンドール[[|順位]相関係数|][で|として|を[用いて|使って]]|[データフレーム|]dfの[リスト|]alist[|で[指定された|与えられた]][カラム|列]の相関行列}[|を[求める|計算する|算出する]]	df[alist].corr(method='kendall')	trans: データフレームdfのリストalistカラムの相関行列ケンドール相関係数で	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {スピアマン[[|順位]相関係数|][で|として|を[用いて|使って]]|[データフレーム|]dfの相関行列}[|を[求める|計算する|算出する]]	df.corr(method='spearman')	trans: スピアマン相関係数でデータフレームdfの相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {スピアマン[[|順位]相関係数|][で|として|を[用いて|使って]]|[データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]]の相関行列}[|を[求める|計算する|算出する]]	df[[col, col2]].corr(method='spearman')	trans: スピアマン相関係数でデータフレームdfのカラムcolとカラムcol2の相関行列	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {スピアマン[[|順位]相関係数|][で|として|を[用いて|使って]]|[データフレーム|]dfの[リスト|]alist[|で[指定された|与えられた]][カラム|列]の相関行列}[|を[求める|計算する|算出する]]	df[alist].corr(method='spearman')	trans: データフレームdfのリストalistカラムの相関行列スピアマン相関係数で	alist=['A', 'B'];$$	     A    B\nA  1.0  1.0\nB  1.0  1.0
trans: {[データフレーム|]dfの相関行列を|ヒートマップ[で|として|を[用いて|使って]]}[描画する|グラフ化する]	sns.heatmap(df.corr())	trans: データフレームdfの相関行列をヒートマップで描画する	alist=['A', 'B'];$$	AxesSubplot(0.125,0.11;0.62x0.77)
trans: [データフレーム|]dfのヒートマップを[描画する|グラフ化する]	sns.heatmap(df.corr())	trans: データフレームdfのヒートマップを描画する	alist=['A', 'B'];$$	AxesSubplot(0.125,0.11;0.62x0.77)
trans: {[データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]]の相関行列を|ヒートマップ[で|として|を[用いて|使って]]}[描画する|グラフ化する]	sns.heatmap(df[[col, col2]].corr())	trans: データフレームdfのカラムcolとカラムcol2の相関行列をヒートマップとして描画する	alist=['A', 'B'];$$	AxesSubplot(0.125,0.11;0.496x0.77)
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]]のヒートマップを[描画する|グラフ化する]	sns.heatmap(df[[col, col2]].corr())	trans: データフレームdfのカラムcolとカラムcol2のヒートマップを描画する	alist=['A', 'B'];$$	AxesSubplot(0.125,0.11;0.496x0.77)
trans: {[データフレーム|]dfの[リスト|]alist[|で[指定された|与えられた]][カラム|列]の相関行列を|ヒートマップ[で|として|を[用いて|使って]]}[描画する|グラフ化する]	sns.heatmap(df[alist].corr())	trans: データフレームdfのリストalistカラムの相関行列をヒートマップで描画する	alist=['A', 'B'];$$	AxesSubplot(0.125,0.11;0.3968x0.77)
trans: [データフレーム|]dfの[リスト|]alist[|で[指定された|与えられた]][カラム|列]のヒートマップを[描画する|グラフ化する]	sns.heatmap(df[alist].corr())	trans: データフレームdfのリストalistカラムのヒートマップを描画する	alist=['A', 'B'];$$	AxesSubplot(0.125,0.11;0.3968x0.77)
trans: [データフレーム|]dfのカテゴリデータの[要約統計量|[記述統計量|基本統計量|代表値]][|を[求める|[計算する|算出する]|[[見る|確認する|調べる]|確認する]]]	df.describe(include='O')	trans: データフレームdfのカテゴリデータの要約統計量	$$	        C\ncount   2\nunique  1\ntop     a\nfreq    2
trans: [データフレーム|]df[の数値|]を[まとめて|一度に|][|整数に][丸める|四捨五入する]	df.round()	trans: データフレームdfの数値をまとめて丸める	$$	   A    B  C\n0  1  2.0  a\n1  4  6.0  a
trans: [データフレーム|]df[の数値|]を[まとめて|一度に|]小数点以下[|]n桁で[丸める|四捨五入する]	df.round(n)	trans: データフレームdfの数値をまとめて小数点以下n桁で丸める	$$	   A    B  C\n0  1  2.2  a\n1  4  5.8  a
trans: [データフレーム|]df[の数値|]を[まとめて|一度に|][|整数に][丸めて|四捨五入して][、|][インプレイスする|更新する|置き換える]	df.round(inplace=True)	trans: データフレームdfの数値をまとめて丸めて、インプレイスする	$$	[31mround() got an unexpected keyword argument 'inplace'[0m
trans: [データフレーム|]df[の数値|]を[まとめて|一度に|]小数点以下[|]n桁で[丸めて|四捨五入して][、|][インプレイスする|更新する|置き換える]	df.round(n, inplace=True)	trans: データフレームdfの数値をまとめて小数点以下n桁で丸めて、インプレイスする	$$	[31mround() got an unexpected keyword argument 'inplace'[0m
trans: [データフレーム|]dfの[カラム|列][の名前|名]を[付け直す|変更する]	df.rename(columns={col: s})	trans: データフレームdfのカラムの名前を付け直す	$$	    ABC abc 123あ    B  C\n0              1  2.2  a\n1              4  5.8  a
trans: [データフレーム|]dfの[カラム|列][の名前|名]を[[[カラム|列]|]col|col[[カラム|列]|]]から[文字列|]sに[付け直す|変更する]	df.rename(columns={col: s})	trans: データフレームdfのカラムの名前をカラムcolから文字列sに付け直す	$$	    ABC abc 123あ    B  C\n0              1  2.2  a\n1              4  5.8  a
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]を[文字列|]sに[リネームする|名前[|を]変更する]	df.rename(columns={col: s})	trans: データフレームdfの列colをsにリネームする	$$	    ABC abc 123あ    B  C\n0              1  2.2  a\n1              4  5.8  a
trans: [データフレーム|]dfの[カラム|列][の名前|名]を[まとめて|一度に|][、|][文字列|]sを[文字列|]s2に置換する	df.columns = [str(x).replace(s, s2) for x in df.columns]	trans: データフレームdfのカラムの名前をまとめて、文字列sを文字列s2に置換する	$$	[31minvalid syntax (<string>, line 1)[0m
trans: [データフレーム|]dfの[インデックス|行][の名前|名]を[まとめて|一度に|][、|][文字列|]sから[文字列|]s2に[付け直す|変更する]	df.rename(index={s: s2})	trans: データフレームdfのインデックスの名前をまとめて、文字列sから文字列s2に付け直す	$$	   A    B  C\n0  1  2.2  a\n1  4  5.8  a
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]を[インデックス|行][に設定する|に[変更する|増やす|減らす]|に[セット|指定]する|にする]	df.set_index(col)	trans: データフレームdfのカラムcolをインデックスに設定する	$$	     B  C\nA        \n1  2.2  a\n4  5.8  a
trans: [データフレーム|]dfの[インデックス|行]を[リセットする|振り直す]	df.reset_index()	trans: データフレームdfのインデックスをリセットする	$$	   index  A    B  C\n0      0  1  2.2  a\n1      1  4  5.8  a
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]x[の|である][行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col] == x]	trans: データフレームdfのカラムcolの値がxの行を抽出する	df=missing;$$	[A]__eq__(1.5)[[A]__eq__(1.5)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]xでない[行|データ]を[フィルタする|消す|取り除く]	df[df[col] == x]	trans: データフレームdfの列colがxでない行をフィルタする	df=missing;$$	[A]__eq__(1.5)[[A]__eq__(1.5)]
trans: [データフレーム|]dfの[行|データ]を条件で[フィルタする|消す|取り除く]には	df[(df[col] == x) & (df[col2] == x2)]	trans: データフレームdfの行を条件でフィルタするには	df=missing;$$	[31munsupported operand type(s) for &: 'Missing' and 'Missing'[0m
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]x[、|]かつ[[[カラム|列]|]col2|col2[[カラム|列]|]]が[|]x2である[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[(df[col] == x) & (df[col2] == x2)]	trans: データフレームdfのカラムcolがx、かつカラムcol2がx2である行を抽出する	df=missing;$$	[31munsupported operand type(s) for &: 'Missing' and 'Missing'[0m
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]x[より[小さい|少ない]|未満の][行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col] < x]	trans: データフレームdfのカラムcolがxより小さい行を抽出する	df=missing;$$	[A]__eq__(1.5)[B]__eq__(3.0)[A]__lt__(1.5)[[A]__eq__(1.5)[B]__eq__(3.0)[A]__lt__(1.5)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]x以下の[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col] <= x]	trans: データフレームdfのカラムcolがx以下の行を抽出する	df=missing;$$	[A]__le__(1.5)[[A]__le__(1.5)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]xより[大きい|多い][行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col] > x]	trans: データフレームdfのカラムcolがxより大きいデータを抽出する	df=missing;$$	[A]__gt__(1.5)[[A]__gt__(1.5)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]x以上の[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col] >= x]	trans: データフレームdfのカラムcolがx以上の行を抽出する	df=missing;$$	[A]__ge__(1.5)[[A]__ge__(1.5)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]xより[大きく|多く][|]x2より[小さい|少ない][行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[(x < df[col]) & (df[col] < x2)]	trans: データフレームdfの列colがxより大きくx2より小さい行を抽出する	df=missing;$$	[31munsupported operand type(s) for &: 'Missing' and 'Missing'[0m
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[|]x以上かつ[|]x2未満の[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[(x <= df[col]) & (df[col] < x2)]	trans: データフレームdfの列colがx以上かつx2未満の行を抽出する	df=missing;$$	[31munsupported operand type(s) for &: 'Missing' and 'Missing'[0m
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の値]が[リスト|]alistに含まれる[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col].isin(alist)]	trans: データフレームdfのカラムcolがリストalistに含まれる行を抽出する	df=missing;$$	[A]__gt__(1.5)[A]__lt__(3.0)[A]__ge__(1.5)[A]__lt__(3.0)[A].isin([1, 2, 3],)[[A]__gt__(1.5)[A]__lt__(3.0)[A]__ge__(1.5)[A]__lt__(3.0)[A].isin([1, 2, 3],)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列][が|で][文字列|]sが含まれる[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col].str.contains(s)]	trans: データフレームdfのカラムcolで文字列sが含まれる行を抽出する	df=missing;$$	[A].str.contains(' ABC abc 123あ',)[[A].str.contains(' ABC abc 123あ',)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列][が|で][文字列|]sが含まれない[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[not df[col].str.contains(s)]	trans: データフレームdfのカラムcolが文字列sが含まれない行を選択する	df=missing;$$	[A].str.contains(' ABC abc 123あ',)[False]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列]が正規表現[文字列|]sにマッチする[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col].str.match(s)]	trans: データフレームdfのカラムcolが正規表現文字列sにマッチする行を抽出する	df=missing;$$	[A].str.match(' ABC abc 123あ',)[[A].str.match(' ABC abc 123あ',)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列]が正規表現[文字列|]sにマッチしない[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[not df[col].str.match(s)]	trans: データフレームdfのカラムcolが正規表現文字列sにマッチしない行を抽出する	df=missing;$$	[A].str.match(' ABC abc 123あ',)[False]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列]が[文字列|]sで始まる[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col].str.startswith(s)]	trans: データフレームdfのカラムcolの文字列が文字列sで始まるデータを抽出する	df=missing;$$	[A].str.startswith(' ABC abc 123あ',)[[A].str.startswith(' ABC abc 123あ',)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列]が[文字列|]sで始まらない[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[not df[col].str.startswith(s)]	trans: データフレームdfのカラムcolが文字列sで始まらないデータを抽出する	df=missing;$$	[A].str.startswith(' ABC abc 123あ',)[False]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列]が[文字列|]sで終わる[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[df[col].str.endswith(s)]	trans: データフレームdfのカラムcolが文字列sで終わる行を抽出する	df=missing;$$	[A].str.endswith(' ABC abc 123あ',)[[A].str.endswith(' ABC abc 123あ',)]
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]][|の文字列]が[文字列|]sで終わらない[行|データ]を[抽出する|取り出す|[選択する|選ぶ]]	df[not df[col].str.endswith(s)]	trans: データフレームdfのカラムcolが文字列sで終わらない行を抽出する	df=missing;$$	[A].str.endswith(' ABC abc 123あ',)[False]
trans: [データフレーム|]dfの[欠損値|NaN|未入力値]が[含まれる|ある][箇所|部分][に[色を[付け|つけ]る]|を[色[付け|つけ]する]]	df.style.highlight_null()	trans: データフレームdfの欠損値が含まれる箇所に色を付ける	df=missing;$$	.style.highlight_null()
trans: [データフレーム|]dfの[|]n行目を[削除する|消す|[落とす|取り除く]|ドロップする]	df.drop(n, axis=0)	trans: dfのn行目を削除する	df=missing;$$	.drop(1, {'axis': 0})
trans: {[データフレーム|]dfの[|]n行目を|[破壊的に|インプレイスで]}[削除する|消す|[落とす|取り除く]|ドロップする]	df.drop(n, axis=0, inplace=True)	trans: データフレームdfのn行目を破壊的に削除する	df=missing;$$	.drop(1, {'axis': 0, 'inplace': True})
trans: [データフレーム|]dfの[|]n行目を[ドロップして|[削除し|消し|取り除い][て|、]][、|][更新する|入れ替える|インプレイスする]	df.drop(n, axis=0, inplace=True)	trans: dfのn行目をドロップして、更新する	df=missing;$$	.drop(1, {'axis': 0, 'inplace': True})
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]を[削除する|消す|[落とす|取り除く]|ドロップする]	df.drop(col, axis=1)	trans: データフレームdfのカラムcolを削除する	df=missing;$$	.drop('A', {'axis': 1})
trans: {[データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]を|[破壊的に|インプレイスで]}[削除する|消す|[落とす|取り除く]|ドロップする]	df.drop(col, axis=1, inplace=True)	trans: 破壊的にデータフレームdfのカラムcolを削除する	df=missing;$$	.drop('A', {'axis': 1, 'inplace': True})
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]を[ドロップして|[削除し|消し|取り除い][て|、]][、|][更新する|入れ替える|インプレイスする]	df.drop(col, axis=1, inplace=True)	trans: データフレームdfのカラムcolをドロップして、更新する	df=missing;$$	.drop('A', {'axis': 1, 'inplace': True})
trans: [データフレーム|]dfの[[[カラム|列]|]col|col[[カラム|列]|]]と[[[カラム|列]|]col2|col2[[カラム|列]|]]を[削除する|消す|[落とす|取り除く]|ドロップする]	df.drop([col, col2], axis=1)	trans: データフレームdfのカラムcolとcol2を削除する	df=missing;$$	.drop(['A', 'B'], {'axis': 1})
trans: [データフレーム|]dfの[リスト|]alistで[指定された|与えられた][カラム|列]を[削除する|消す|[落とす|取り除く]|ドロップする]	df.drop(alist, axis=1)	trans: データフレームdfのリストalistで指定されたカラムを削除する	df=missing;$$	.drop([1, 2, 3], {'axis': 1})
trans: [データフレーム|]df[[|の][中|内]の|の][欠損値|NaN|未入力値]を[削除する|消す|[落とす|取り除く]|ドロップする]	df.dropna()	trans: データフレームdf中の欠損値をドロップする	df=missing;$$	.dropna()
trans: [データフレーム|]df[[|の][中|内]の|の][欠損値|NaN|未入力値]が[ある|存在する]行を[削除する|消す|[落とす|取り除く]|ドロップする]	df.dropna()	trans: データフレームdf中の欠損値がある行を削除する	df=missing;$$	.dropna()
trans: [データフレーム|]dfの重複を[見る|確認する|調べる]	df.duplicated()	trans: データフレームdfの重複を見る	pd=df=df2=missing;$$	.duplicated()
trans: [データフレーム|]dfに重複があるか[見る|確認する|調べる]	df.duplicated()	trans: データフレームdfに重複があるか見る	pd=df=df2=missing;$$	.duplicated()
